Punkt_Fl_Norm1;Punkt_Fl_Norm2;Frame_Xvek;Frame_Yvek;Frame_Zvek;hit_fraction
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.002184959894860822
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.002184959894860822
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.002184959894860822
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.002184959894860822
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.002184959894860822
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.0002156146824883276
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;9.980986400337868e-05
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;4.764778845377627e-05
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;4.764778845381604e-05
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.0002540754541047554
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.00014858547019308945
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.00014858547019308945
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;7.709574120698786e-05
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;7.709574120705219e-05
-1.000000000000002 3.330669073875445e-16 -2.775557561562891e-16;8.326672684688674e-16 -1.676796772414219e-15 1.000000000000009;-1.27103528959282e-15 1.0 8.65956056235493e-17;-0.7071067811865478 -8.375253324411232e-16 -0.7071067811865472;-0.7071067811865472 -9.599900123558576e-16 0.7071067811865478;0.00014858547019308945
